date,machine_id,temp,helium_pressure,vibration,error_codes,scan_volume,failure_label
2025-04-29,MRI_002,70.33,96.45,0.285,2,43,Normal
2025-04-30,MRI_002,66.54,92.44,0.273,1,30,Normal
2025-01-01,MRI_002,63.3,94.24,0.417,3,41,Normal
2025-01-02,MRI_001,70.1,93.93,0.009,2,37,Normal
2025-01-03,CT_002,64.24,95.86,0.075,0,32,Normal
2025-01-04,MRI_001,68.93,100.02,0.219,1,45,Normal
2025-01-05,MRI_001,67.53,99.66,0.152,1,37,Normal
2025-01-06,MRI_002,77.52,95.09,0.122,7,28,Normal
2025-01-07,CT_001,68.32,92.96,0.06,1,46,Normal
2025-01-08,MRI_002,67.5,96.64,0.21,2,46,Normal
2025-01-09,CT_002,64.37,95.66,0.267,3,14,Normal
2025-01-10,MRI_002,63.94,99.91,0.255,2,36,Normal
2025-01-11,MRI_002,60.33,95.08,0.3,2,29,Normal
2025-01-12,CT_001,64.83,90.46,0.298,2,40,Normal
2025-01-13,CT_001,70.64,96.32,0.106,0,20,Normal
2025-01-14,MRI_001,66.14,91.54,0.235,1,38,Normal
2025-01-15,MRI_002,65.0,93.14,0.41,1,44,Normal
2025-01-16,MRI_001,65.63,93.81,0.023,3,42,Normal
2025-01-17,MRI_002,68.92,91.57,0.304,2,32,Normal
2025-01-18,MRI_001,64.01,95.31,0.191,0,35,Normal
2025-01-19,CT_002,67.41,96.12,0.308,2,40,Normal
2025-01-20,CT_002,63.01,91.98,0.389,1,36,Normal
2025-01-21,CT_001,75.36,102.28,0.133,4,52,Maintenance
2025-01-22,CT_001,69.26,94.49,0.051,1,46,Maintenance
2025-01-23,CT_002,60.45,97.32,0.363,1,41,Maintenance
2025-01-24,CT_001,69.52,93.53,0.456,3,41,Maintenance
2025-01-25,CT_002,58.76,99.31,0.287,4,41,Maintenance
2025-01-26,MRI_002,60.91,91.59,0.117,4,34,Maintenance
2025-01-27,CT_002,65.93,95.05,0.274,1,59,Normal
2025-01-28,MRI_002,56.49,95.28,0.04,0,42,Normal
2025-01-29,MRI_001,73.19,94.11,0.28,2,49,Monitor
2025-01-30,CT_002,69.65,97.81,0.449,4,17,Normal
2025-01-31,CT_002,67.88,95.09,0.041,1,30,Normal
2025-02-01,MRI_002,59.08,95.58,0.525,2,54,Normal
2025-02-02,CT_001,64.9,88.75,0.368,2,32,Normal
2025-02-03,MRI_002,66.78,94.67,0.372,1,44,Normal
2025-02-04,MRI_001,63.12,89.43,0.475,3,33,Normal
2025-02-05,CT_001,65.74,104.04,0.155,1,48,Normal
2025-02-06,CT_001,69.03,94.51,0.381,0,59,Normal
2025-02-07,MRI_001,69.55,98.38,0.049,2,48,Normal
2025-02-08,MRI_001,68.38,94.6,0.107,4,45,Normal
2025-02-09,CT_001,68.61,95.24,0.192,1,49,Normal
2025-02-10,MRI_002,77.63,96.14,0.238,2,35,Normal
2025-02-11,MRI_001,62.17,96.66,0.199,2,12,Normal
2025-02-12,MRI_001,51.88,101.85,0.117,2,44,Normal
2025-02-13,MRI_001,52.48,94.7,0.17,3,27,Normal
2025-02-14,CT_002,68.08,90.77,0.27,3,49,Normal
2025-02-15,CT_001,67.71,98.18,0.332,1,44,Normal
2025-02-16,CT_001,58.05,102.15,0.298,0,37,Normal
2025-02-17,CT_001,61.7,91.37,0.307,3,55,Normal
2025-02-18,CT_002,64.95,90.07,0.223,1,33,Normal
2025-02-19,CT_001,63.41,98.02,0.254,4,25,Normal
2025-02-20,CT_001,70.1,94.85,0.353,1,43,Normal
2025-02-21,MRI_001,72.99,95.73,0.102,2,36,Normal
2025-02-22,MRI_001,69.12,95.93,0.527,2,45,Normal
2025-02-23,MRI_002,57.47,92.01,0.373,3,41,Normal
2025-02-24,CT_002,72.37,97.07,0.383,3,29,Normal
2025-02-25,MRI_001,67.92,92.46,0.558,3,58,Normal
2025-02-26,MRI_002,65.56,95.3,0.164,2,36,Normal
2025-02-27,MRI_001,63.89,94.89,0.272,2,36,Normal
2025-02-28,MRI_001,70.49,93.44,0.351,2,39,Normal
2025-03-01,MRI_002,62.76,93.13,0.212,1,30,Normal
2025-03-02,MRI_002,66.63,92.5,0.374,1,51,Normal
2025-03-03,MRI_002,59.37,91.09,0.17,3,35,Normal
2025-03-04,CT_001,67.1,96.25,0.118,4,37,Normal
2025-03-05,MRI_002,53.24,95.72,0.364,2,26,Normal
2025-03-06,CT_001,60.11,95.69,0.354,1,30,Normal
2025-03-07,CT_002,58.0,96.14,0.364,3,25,Normal
2025-03-08,CT_002,61.97,96.71,0.316,2,30,Normal
2025-03-09,MRI_001,68.45,94.09,0.522,0,24,Normal
2025-03-10,CT_002,66.02,94.91,0.298,3,49,Normal
2025-03-11,MRI_001,59.51,96.64,0.433,0,36,Normal
2025-03-12,CT_001,63.33,93.65,0.008,2,43,Normal
2025-03-13,MRI_001,73.47,94.85,0.237,1,59,Normal
2025-03-14,CT_002,62.85,100.84,0.116,2,35,Normal
2025-03-15,CT_001,69.35,96.75,0.05,1,39,Normal
2025-03-16,CT_001,57.93,91.2,0.241,3,35,Normal
2025-03-17,CT_001,68.74,96.07,0.4,3,37,Normal
2025-03-18,MRI_002,58.76,94.08,0.314,2,46,Normal
2025-03-19,CT_002,76.0,93.83,0.402,1,48,Normal
2025-03-20,CT_002,66.1,104.55,0.144,0,23,Normal
2025-03-21,CT_002,60.95,92.36,0.135,3,33,Normal
2025-03-22,MRI_002,66.9,98.16,0.406,3,29,Normal
2025-03-23,CT_002,63.99,96.46,0.062,1,60,Normal
2025-03-24,CT_001,71.63,96.94,0.105,3,39,Normal
2025-03-25,MRI_002,57.53,96.0,0.013,3,30,Normal
2025-03-26,CT_001,61.5,95.38,0.147,2,34,Normal
2025-03-27,CT_002,57.87,91.59,0.34,1,38,Normal
2025-03-28,CT_001,57.43,93.53,0.104,0,43,Normal
2025-03-29,MRI_001,63.59,98.68,0.053,0,40,Normal
2025-03-30,MRI_001,65.54,88.09,0.251,1,55,Monitor
2025-03-31,MRI_002,68.69,97.32,0.375,2,44,Normal
2025-04-01,MRI_001,60.97,97.55,0.044,3,42,Normal
2025-04-02,MRI_001,67.08,93.01,0.144,2,34,Normal
2025-04-03,MRI_002,63.59,95.13,0.213,3,57,Normal
2025-04-04,MRI_001,55.27,93.92,0.079,2,22,Normal
2025-04-05,CT_002,64.83,96.9,0.026,1,34,Normal
2025-04-06,CT_001,60.5,96.14,0.275,2,52,Normal
2025-04-07,CT_002,71.33,92.53,0.424,0,46,Normal
2025-04-08,MRI_002,68.53,95.39,0.104,5,51,Normal
2025-04-09,CT_002,67.75,93.97,0.455,1,44,Normal
2025-04-10,MRI_002,60.26,93.59,0.356,0,49,Normal
2025-04-11,MRI_001,69.66,95.91,0.266,2,59,Normal
2025-04-12,CT_002,66.93,96.45,0.178,4,40,Normal
2025-04-13,CT_002,55.15,96.01,0.689,0,36,Normal
2025-04-14,CT_002,68.84,92.0,0.306,1,54,Normal
2025-04-15,MRI_002,66.45,91.42,0.127,0,49,Normal
2025-04-16,MRI_002,63.29,99.04,0.046,1,49,Normal
2025-04-17,CT_001,57.27,94.13,0.285,3,29,Normal
2025-04-18,CT_002,71.09,92.59,0.063,0,48,Normal
2025-04-19,CT_001,63.4,90.36,0.149,1,47,Normal
2025-04-20,CT_002,58.46,94.57,0.166,3,27,Normal
2025-04-21,MRI_002,65.22,89.56,0.04,3,52,Monitor
2025-04-22,CT_002,63.44,94.49,0.528,3,27,Normal
2025-04-23,MRI_002,81.77,91.77,0.156,0,48,Critical
2025-04-24,MRI_001,63.89,97.54,0.42,1,30,Normal
2025-04-25,CT_001,66.6,97.99,0.044,2,29,Normal
2025-04-26,CT_001,66.96,93.47,0.052,1,27,Normal
2025-04-27,CT_002,63.78,93.85,0.029,4,31,Normal
2025-04-28,MRI_002,61.04,96.22,0.614,1,42,Normal
2025-04-29,CT_001,63.29,91.06,0.262,1,49,Normal
2025-04-30,MRI_001,63.68,93.8,0.323,3,21,Normal
2025-01-01,CT_002,64.34,100.74,0.308,1,27,Normal
2025-01-02,CT_001,71.29,96.98,0.399,3,28,Normal
2025-01-03,CT_001,62.16,90.68,0.195,2,41,Normal
2025-01-04,CT_002,66.07,93.29,0.488,2,34,Normal
2025-01-05,MRI_002,68.42,95.5,0.337,1,42,Normal
2025-01-06,CT_002,55.01,95.58,0.353,2,42,Normal
2025-01-07,CT_002,65.32,90.95,0.157,1,63,Normal
2025-01-08,MRI_002,60.83,94.65,0.128,2,37,Normal
2025-01-09,MRI_002,69.24,95.19,0.218,1,43,Normal
2025-01-10,CT_001,64.99,91.68,0.353,1,33,Normal
2025-01-11,CT_002,63.29,90.46,0.373,3,41,Normal
2025-01-12,CT_002,65.06,94.74,0.223,4,31,Normal
2025-01-13,MRI_001,65.36,95.27,0.3,3,36,Normal
2025-01-14,CT_002,71.45,91.53,0.364,1,40,Normal
2025-01-15,MRI_001,60.27,98.21,0.143,0,25,Normal
2025-01-16,MRI_002,65.17,96.48,0.139,4,48,Normal
2025-01-17,MRI_001,68.28,93.99,0.284,3,55,Normal
2025-01-18,MRI_002,57.39,98.03,0.309,0,39,Normal
2025-01-19,MRI_002,60.37,90.09,0.266,4,31,Normal
2025-01-20,MRI_002,65.48,94.57,0.1,2,44,Normal
2025-01-21,MRI_002,58.19,96.2,0.444,4,46,Normal
2025-01-22,MRI_001,67.03,94.13,0.61,3,48,Normal
2025-01-23,CT_001,68.18,94.55,0.27,1,31,Normal
2025-01-24,CT_001,65.7,96.58,0.164,3,26,Normal
2025-01-25,MRI_001,61.67,93.67,0.203,1,33,Normal
2025-01-26,CT_002,61.53,92.39,0.46,1,46,Normal
2025-01-27,CT_001,71.24,99.35,0.102,2,43,Normal
2025-01-28,CT_002,62.09,89.52,0.324,5,26,Normal
2025-01-29,CT_001,72.53,97.05,0.146,0,26,Normal
2025-01-30,MRI_002,64.61,91.17,0.196,4,49,Normal
2025-01-31,CT_001,63.79,95.93,0.076,0,28,Normal
2025-02-01,MRI_002,61.72,96.24,0.28,5,43,Normal
2025-02-02,CT_002,67.58,98.39,0.492,2,45,Normal
2025-02-03,CT_002,63.03,93.15,0.221,3,57,Normal
2025-02-04,MRI_001,68.6,97.32,0.088,2,27,Normal
2025-02-05,MRI_001,58.04,96.75,0.269,2,30,Normal
2025-02-06,MRI_001,71.22,99.01,0.368,2,33,Normal
2025-02-07,CT_002,62.13,97.74,0.176,1,36,Normal
2025-02-08,MRI_001,63.56,93.03,0.46,3,48,Normal
2025-02-09,MRI_001,67.37,97.21,0.292,1,21,Normal
2025-02-10,CT_002,77.13,98.65,0.487,1,43,Normal
2025-02-11,CT_002,69.76,94.78,0.354,4,40,Normal
2025-02-12,MRI_001,71.51,93.22,0.021,2,54,Normal
2025-02-13,CT_002,62.99,90.56,0.167,0,51,Normal
2025-02-14,CT_001,65.79,94.98,0.299,0,38,Normal
2025-02-15,CT_002,67.73,92.61,0.489,3,40,Normal
2025-02-16,CT_002,63.95,98.26,0.265,1,33,Normal
2025-02-17,CT_001,61.12,91.71,0.139,2,51,Normal
2025-02-18,CT_001,63.34,91.44,0.047,0,27,Normal
2025-02-19,CT_001,70.86,93.36,0.502,1,23,Normal
2025-02-20,CT_002,63.26,97.36,0.377,3,36,Normal
2025-02-21,MRI_001,68.52,93.17,0.504,1,31,Normal
2025-02-22,CT_002,65.52,91.8,0.206,2,24,Normal
2025-02-23,MRI_001,63.79,97.6,0.257,3,52,Normal
2025-02-24,CT_001,59.46,93.82,0.315,0,37,Normal
2025-02-25,CT_001,58.42,91.9,0.42,8,57,Normal
2025-02-26,CT_002,60.37,102.36,0.211,2,32,Normal
2025-02-27,CT_002,61.8,92.68,0.131,1,43,Normal
2025-02-28,CT_002,58.51,91.1,0.522,3,54,Normal
2025-03-01,CT_002,65.64,95.14,0.298,1,47,Normal
2025-03-02,CT_002,67.26,91.65,0.294,1,48,Normal
2025-03-03,MRI_002,62.24,100.99,0.051,3,51,Normal
2025-03-04,CT_001,56.85,90.95,0.385,4,50,Normal
2025-03-05,CT_002,68.07,92.72,0.22,4,37,Normal
2025-03-06,MRI_002,68.9,96.56,0.346,0,56,Normal
2025-03-07,CT_002,70.04,98.35,0.417,2,31,Normal
2025-03-08,CT_001,63.69,93.94,0.135,0,48,Normal
2025-03-09,MRI_002,67.91,95.64,0.443,4,44,Normal
2025-03-10,MRI_002,65.93,95.54,0.297,2,51,Normal
2025-03-11,MRI_001,61.09,97.78,0.389,0,35,Normal
2025-03-12,MRI_002,64.64,97.11,0.295,4,33,Normal
2025-03-13,MRI_001,62.18,97.65,0.0,1,34,Normal
2025-03-14,MRI_001,62.46,89.53,0.462,3,53,Monitor
2025-03-15,MRI_002,66.4,90.63,0.37,3,34,Monitor
2025-03-16,CT_001,57.18,98.43,0.206,4,40,Normal
2025-03-17,MRI_002,53.39,92.73,0.085,3,37,Normal
2025-03-18,MRI_002,69.55,94.65,0.325,0,34,Normal
2025-03-19,CT_002,65.0,97.5,0.015,2,43,Normal
2025-03-20,MRI_001,79.26,95.67,0.036,2,18,Normal
2025-03-21,MRI_002,63.07,94.02,0.293,2,59,Normal
2025-03-22,MRI_001,61.2,95.37,0.378,5,50,Normal
2025-03-23,MRI_001,54.45,97.3,0.191,1,48,Normal
2025-03-24,CT_001,64.4,93.64,0.159,7,49,Normal
2025-03-25,MRI_002,73.56,90.82,0.434,4,47,Normal
2025-03-26,CT_002,65.74,95.16,0.163,2,41,Normal
2025-03-27,MRI_002,72.59,94.33,0.264,2,43,Normal
2025-03-28,CT_002,69.36,92.57,0.186,4,38,Normal
2025-03-29,CT_002,56.3,93.15,0.298,2,30,Normal
2025-03-30,MRI_001,59.06,91.98,0.173,1,44,Normal
2025-03-31,CT_002,61.41,95.24,0.055,2,27,Normal
2025-04-01,CT_001,73.06,97.67,0.369,3,24,Normal
2025-04-02,CT_002,59.67,92.11,0.502,2,47,Normal
2025-04-03,MRI_002,56.72,92.89,0.228,1,32,Normal
2025-04-04,MRI_002,69.98,90.81,0.406,7,42,Normal
2025-04-05,MRI_001,68.06,93.9,0.335,1,44,Normal
2025-04-06,CT_001,70.91,94.21,0.202,1,45,Normal
2025-04-07,CT_002,63.1,87.26,0.308,2,42,Maintenance
2025-04-08,MRI_001,63.11,97.09,0.014,2,40,Normal
2025-04-09,CT_001,66.28,98.02,0.32,0,45,Normal
2025-04-10,MRI_002,68.88,94.0,0.124,1,44,Normal
2025-04-11,MRI_001,75.67,93.87,0.029,4,46,Normal
2025-04-12,MRI_002,64.06,98.73,0.076,1,35,Normal
2025-04-13,CT_001,67.77,96.03,0.173,3,35,Normal
2025-04-14,MRI_002,57.64,93.77,0.248,2,61,Normal
2025-04-15,MRI_002,65.72,94.76,0.055,1,40,Normal
2025-04-16,MRI_002,65.13,93.59,0.287,2,39,Normal
2025-04-17,CT_002,67.56,98.56,0.119,0,42,Normal
2025-04-18,MRI_001,71.07,98.85,0.18,3,42,Normal
2025-04-19,CT_001,65.36,96.6,0.348,4,40,Normal
2025-04-20,CT_002,62.54,90.59,0.503,3,46,Normal
2025-04-21,CT_002,68.29,93.16,0.481,5,41,Normal
2025-04-22,CT_001,70.54,95.92,0.286,0,20,Normal
2025-04-23,CT_001,60.07,96.82,0.029,0,39,Normal
2025-04-24,MRI_001,51.65,93.21,0.043,1,36,Normal
2025-04-25,CT_001,66.54,96.53,0.234,2,27,Normal
2025-04-26,MRI_002,56.0,87.81,0.214,4,34,Maintenance
2025-04-27,CT_002,60.19,98.01,0.236,3,48,Normal
2025-04-28,CT_002,64.6,93.71,0.074,1,41,Normal
2025-04-29,CT_001,61.32,89.14,0.081,2,38,Monitor
2025-04-30,MRI_001,60.6,100.37,0.245,0,52,Normal
2025-01-01,CT_002,62.0,90.4,0.093,3,25,Normal
2025-01-02,CT_001,64.2,100.65,0.19,0,33,Normal
2025-01-03,MRI_001,58.42,92.75,0.439,6,21,Normal
2025-01-04,MRI_001,65.08,89.99,0.114,2,36,Monitor
2025-01-05,CT_001,61.82,99.84,0.36,3,48,Normal
2025-01-06,CT_001,63.98,91.93,0.247,2,37,Normal
2025-01-07,CT_001,67.09,91.47,0.244,2,40,Normal
2025-01-08,MRI_001,56.3,92.39,0.349,2,36,Normal
2025-01-09,CT_001,62.22,95.51,0.262,2,32,Normal
2025-01-10,MRI_002,62.48,97.34,0.464,2,44,Normal
2025-01-11,MRI_001,59.28,90.68,0.285,1,33,Normal
2025-01-12,CT_001,68.43,96.58,0.265,3,48,Normal
2025-01-13,CT_001,57.33,99.15,0.145,2,13,Normal
2025-01-14,CT_001,57.11,94.31,0.351,1,33,Normal
2025-01-15,CT_001,65.7,96.55,0.371,0,62,Normal
2025-01-16,CT_001,56.74,100.98,0.164,2,36,Normal
2025-01-17,MRI_001,62.32,94.68,0.174,3,66,Normal
2025-01-18,MRI_002,65.19,93.7,0.226,1,30,Normal
2025-01-19,MRI_001,66.67,95.76,0.241,3,48,Normal
2025-01-20,MRI_001,67.44,92.98,0.197,2,44,Normal
2025-01-21,CT_002,63.05,98.04,0.035,0,44,Normal
2025-01-22,CT_002,77.23,92.34,0.464,1,39,Normal
2025-01-23,CT_001,70.15,90.34,0.355,2,39,Normal
2025-01-24,MRI_001,70.84,93.08,0.356,4,48,Normal
2025-01-25,CT_002,73.59,90.98,0.087,0,37,Normal
2025-01-26,CT_001,64.35,92.17,0.159,0,24,Normal
2025-01-27,MRI_001,66.4,93.97,0.191,4,42,Normal
2025-01-28,CT_001,59.22,99.42,0.183,2,26,Normal
2025-01-29,MRI_002,55.1,91.84,0.162,3,41,Normal
2025-01-30,CT_001,65.38,94.21,0.21,1,22,Normal
2025-01-31,MRI_001,49.53,96.92,0.044,2,46,Normal
2025-02-01,CT_001,62.81,95.95,0.309,3,25,Normal
2025-02-02,CT_002,64.4,93.11,0.017,5,42,Normal
2025-02-03,MRI_001,60.53,100.34,0.199,2,23,Normal
2025-02-04,MRI_001,60.72,95.32,0.4,1,28,Normal
2025-02-05,MRI_001,61.16,95.1,0.298,2,18,Normal
2025-02-06,CT_002,74.15,94.61,0.404,4,38,Monitor
2025-02-07,CT_001,67.09,95.76,0.416,3,41,Normal
2025-02-08,CT_001,66.99,95.13,0.353,2,47,Normal
2025-02-09,CT_001,70.07,96.69,0.184,1,37,Normal
2025-02-10,MRI_001,56.64,93.95,0.352,3,37,Normal
2025-02-11,CT_002,66.84,98.68,0.2,1,55,Normal
2025-02-12,MRI_001,67.04,93.59,0.284,4,52,Normal
2025-02-13,MRI_001,70.33,94.57,0.437,1,31,Normal
2025-02-14,MRI_001,63.16,95.78,0.549,1,43,Normal
2025-02-15,MRI_002,66.06,92.39,0.005,3,39,Normal
2025-02-16,CT_001,67.01,99.28,0.46,1,44,Normal
2025-02-17,CT_002,61.85,94.16,0.122,5,42,Normal
2025-02-18,MRI_001,61.36,99.39,0.016,1,49,Normal
2025-02-19,CT_001,63.96,91.6,0.086,3,24,Normal
2025-02-20,MRI_001,54.19,100.51,0.248,3,42,Normal
2025-02-21,MRI_001,71.1,99.0,0.153,3,37,Normal
2025-02-22,MRI_001,70.56,89.82,0.453,1,49,Normal
2025-02-23,CT_001,64.38,96.85,0.194,0,44,Normal
2025-02-24,CT_001,55.93,97.28,0.309,2,25,Normal
2025-02-25,CT_002,61.66,93.31,0.372,5,47,Normal
2025-02-26,MRI_002,57.33,97.49,0.275,4,40,Normal
2025-02-27,CT_002,65.48,94.22,0.411,5,28,Normal
2025-02-28,CT_001,70.9,92.81,0.36,0,48,Normal
2025-03-01,CT_002,67.18,98.11,0.097,2,35,Normal
2025-03-02,MRI_001,56.76,96.12,0.18,4,50,Normal
2025-03-03,MRI_002,63.0,98.04,0.224,3,27,Normal
2025-03-04,CT_002,65.18,98.01,0.182,1,36,Normal
2025-03-05,CT_001,70.27,87.61,0.252,4,36,Maintenance
2025-03-06,CT_002,67.55,93.75,0.064,8,26,Normal
2025-03-07,CT_001,64.66,90.14,0.02,3,44,Normal
2025-03-08,MRI_001,60.31,95.0,0.274,2,32,Normal
2025-03-09,MRI_002,62.97,94.41,0.202,2,27,Normal
2025-03-10,MRI_002,64.02,96.23,0.177,1,44,Normal
2025-03-11,MRI_001,66.56,94.38,0.268,1,34,Normal
2025-03-12,MRI_001,63.85,100.17,0.37,2,45,Normal
2025-03-13,MRI_002,64.67,96.55,0.161,0,38,Normal
2025-03-14,CT_002,68.28,95.82,0.424,0,36,Normal
2025-03-15,MRI_001,67.9,96.55,0.003,2,44,Normal
2025-03-16,CT_001,75.76,94.01,0.103,4,44,Maintenance
2025-03-17,CT_001,66.61,94.56,0.109,3,36,Maintenance
2025-03-18,MRI_002,69.03,97.11,0.47,0,40,Maintenance
2025-03-19,MRI_001,59.48,97.26,0.184,2,37,Maintenance
2025-03-20,MRI_002,66.36,90.81,0.444,3,26,Maintenance
2025-03-21,CT_002,70.88,91.91,0.085,3,56,Maintenance
2025-03-22,MRI_002,66.01,99.21,0.334,3,40,Maintenance
2025-03-23,MRI_002,67.42,95.67,0.189,2,44,Normal
2025-03-24,CT_002,62.02,92.97,0.371,5,49,Normal
2025-03-25,CT_001,60.32,92.22,0.312,4,41,Normal
2025-03-26,MRI_001,68.97,98.41,0.27,5,36,Normal
2025-03-27,MRI_001,69.45,91.17,0.086,2,26,Normal
2025-03-28,MRI_002,62.51,94.33,0.06,2,42,Normal
2025-03-29,CT_002,69.44,90.44,0.275,2,19,Normal
2025-03-30,MRI_001,62.26,97.9,0.294,1,25,Normal
2025-03-31,CT_002,62.39,97.92,0.365,2,50,Normal
2025-04-01,MRI_001,64.13,93.74,0.261,0,31,Normal
2025-04-02,MRI_001,58.57,94.32,0.468,1,29,Normal
2025-04-03,MRI_002,78.31,96.39,0.209,0,40,Normal
2025-04-04,CT_002,58.59,99.23,0.231,0,37,Normal
2025-04-05,MRI_001,66.77,92.01,0.641,3,47,Normal
2025-04-06,CT_001,67.45,94.67,0.16,1,30,Normal
2025-04-07,CT_002,62.99,91.96,0.19,3,53,Normal
2025-04-08,CT_002,68.82,91.76,0.123,1,50,Normal
2025-04-09,MRI_002,75.2,97.94,0.263,1,48,Normal
2025-04-10,CT_001,64.72,98.05,0.057,0,38,Normal
2025-04-11,CT_002,65.36,99.62,0.408,1,34,Normal
2025-04-12,MRI_001,67.06,96.29,0.236,0,27,Normal
2025-04-13,MRI_002,71.58,92.51,0.183,4,36,Normal
2025-04-14,MRI_002,62.82,96.63,0.039,5,49,Normal
2025-04-15,MRI_001,71.12,87.17,0.333,3,37,Normal
2025-04-16,MRI_002,59.9,99.46,0.299,1,44,Normal
2025-04-17,MRI_001,68.16,100.36,0.017,2,40,Normal
2025-04-18,CT_002,65.73,99.55,0.109,1,57,Normal
2025-04-19,MRI_001,65.87,92.35,0.157,3,47,Normal
2025-04-20,CT_001,65.9,94.66,0.266,2,36,Normal
2025-04-21,MRI_002,63.93,95.68,0.261,4,24,Normal
2025-04-22,CT_001,60.73,93.5,0.225,3,46,Normal
2025-04-23,CT_001,75.06,92.13,0.383,0,53,Maintenance
2025-04-24,MRI_001,70.4,92.29,0.268,1,36,Normal
2025-04-25,CT_002,67.16,95.13,0.128,2,61,Normal
2025-04-26,MRI_002,67.74,105.04,0.217,0,44,Normal
2025-04-27,MRI_001,67.91,88.15,0.255,4,44,Normal
2025-04-28,CT_001,67.26,96.2,0.41,3,52,Normal
2025-04-29,MRI_002,61.1,93.15,0.321,4,49,Normal
2025-04-30,CT_002,74.38,95.25,0.155,3,29,Normal
2025-01-01,MRI_001,57.62,93.87,0.216,1,45,Normal
2025-01-02,CT_001,69.42,94.57,0.18,2,31,Normal
2025-01-03,MRI_002,68.79,98.03,0.37,6,33,Normal
2025-01-04,MRI_001,54.0,95.97,0.628,3,22,Normal
2025-01-05,CT_002,67.01,97.73,0.185,4,46,Normal
2025-01-06,CT_002,73.47,99.25,0.583,1,45,Monitor
2025-01-07,CT_002,62.1,89.04,0.202,3,19,Normal
2025-01-08,MRI_001,74.84,94.62,0.1,2,22,Normal
2025-01-09,CT_001,63.1,92.21,0.266,1,34,Normal
2025-01-10,MRI_002,68.92,90.84,0.307,2,50,Normal
2025-01-11,MRI_001,63.68,93.67,0.098,3,40,Normal
2025-01-12,CT_001,66.78,96.23,0.26,1,49,Normal
2025-01-13,CT_001,65.15,93.77,0.111,2,24,Normal
2025-01-14,CT_001,67.23,93.1,0.13,4,39,Normal
2025-01-15,CT_001,69.47,96.08,0.487,2,51,Normal
2025-01-16,MRI_001,71.28,91.8,0.031,1,25,Normal
2025-01-17,CT_001,64.39,101.06,0.024,1,28,Normal
2025-01-18,CT_002,59.13,88.88,0.171,2,59,Normal
2025-01-19,MRI_001,63.04,94.38,0.272,3,31,Normal
2025-01-20,CT_002,69.82,92.3,0.273,0,55,Normal
2025-01-21,MRI_002,56.03,95.89,0.18,2,37,Normal
2025-01-22,MRI_001,66.84,97.27,0.371,3,36,Normal
2025-01-23,CT_002,60.91,90.44,0.344,1,40,Normal
2025-01-24,MRI_001,57.88,91.87,0.143,5,45,Normal
2025-01-25,CT_002,66.18,94.81,0.22,2,44,Normal
2025-01-26,CT_001,68.31,94.88,0.148,1,53,Normal
2025-01-27,CT_002,60.75,94.29,0.15,1,33,Normal
2025-01-28,MRI_002,62.02,94.1,0.57,5,29,Normal
2025-01-29,CT_001,73.23,98.6,0.107,3,32,Monitor
2025-01-30,CT_002,73.82,91.22,0.271,5,37,Normal
2025-01-31,CT_001,61.16,100.62,0.245,2,45,Normal
2025-02-01,MRI_001,65.53,98.0,0.304,1,32,Normal
2025-02-02,CT_001,65.92,92.49,0.389,3,34,Normal
2025-02-03,MRI_001,60.88,94.66,0.305,1,27,Normal
2025-02-04,CT_002,71.69,87.41,0.342,1,36,Normal
2025-02-05,CT_001,63.18,96.86,0.169,3,56,Normal
2025-02-06,MRI_001,64.17,98.57,0.45,1,28,Normal
2025-02-07,MRI_002,61.49,96.9,0.391,1,36,Normal
2025-02-08,MRI_002,72.38,95.12,0.06,5,41,Normal
2025-02-09,CT_001,55.79,98.63,0.201,1,36,Normal
2025-02-10,MRI_002,59.36,92.05,0.242,1,33,Normal
2025-02-11,CT_001,66.68,93.23,0.489,2,46,Normal
2025-02-12,CT_001,61.04,95.64,0.345,1,33,Normal
2025-02-13,MRI_001,70.47,101.65,0.487,3,54,Normal
2025-02-14,MRI_001,57.8,97.18,0.063,3,50,Normal
2025-02-15,CT_001,70.87,94.0,0.316,0,39,Normal
2025-02-16,CT_001,65.77,92.91,0.169,2,25,Normal
2025-02-17,MRI_001,69.59,95.03,0.248,3,44,Normal
2025-02-18,MRI_002,64.64,96.49,0.076,0,43,Normal
2025-02-19,CT_001,66.99,94.42,0.222,3,44,Normal
2025-02-20,MRI_002,55.63,95.44,0.2,2,24,Normal
2025-02-21,CT_001,61.09,95.19,0.343,2,49,Normal
2025-02-22,MRI_002,60.56,91.63,0.159,1,46,Normal
2025-02-23,MRI_001,60.2,92.66,0.31,2,61,Normal
2025-02-24,MRI_001,61.36,96.02,0.128,2,29,Normal
2025-02-25,CT_001,72.97,97.25,0.039,2,33,Normal
2025-02-26,CT_002,64.28,101.27,0.14,2,45,Normal
2025-02-27,MRI_001,72.1,93.03,0.51,1,45,Monitor
2025-02-28,CT_001,62.43,94.87,0.045,5,35,Normal
2025-03-01,MRI_002,54.7,98.5,0.115,2,41,Normal
2025-03-02,CT_001,73.49,94.38,0.315,1,37,Monitor
2025-03-03,MRI_002,64.53,96.64,0.271,4,34,Normal
2025-03-04,MRI_002,59.69,98.04,0.252,3,34,Normal
2025-03-05,CT_002,57.6,87.42,0.424,3,31,Normal
2025-03-06,CT_001,62.95,91.77,0.092,2,22,Normal
2025-03-07,CT_001,56.68,92.57,0.244,5,15,Normal
